,id,Country,Region,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social Support,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Other Reason,Year,PopMale,PopFemale,PopTotal,PopDensity
496,566,Nigeria,Sub-Saharan Africa,85,5.265,0.696,1.111,0.245,0.426,0.041,0.215,2.531,2019,101831.874,99131.729,200963.603,220.652
497,566,Nigeria,Sub-Saharan Africa,91,5.155,0.689,1.172,0.048,0.462,0.032,0.201,2.551,2018,99237.728,96636.957,195874.685,215.065
498,566,Nigeria,Sub-Saharan Africa,78,5.268,0.65435,0.90432,0.16007,0.34334,0.0403,0.27233,2.89329,2015,91720.564,89416.89,181137.454,198.884
499,807,North Macedonia,Central and Eastern Europe,92,5.175000191,1.064577937,1.207893014,0.644948184,0.325905979,0.060277794,0.253760964,1.617636319,2017,1041.785,1040.211,2081.996,82.553
500,807,North Macedonia,Central and Eastern Europe,95,5.121,1.0193,0.78236,0.64738,0.27668,0.07047,0.23507,2.08974,2016,1041.178,1039.568,2080.746,82.504
501,807,North Macedonia,Central and Eastern Europe,84,5.274,0.983,1.294,0.838,0.345,0.034,0.185,1.595,2019,1042.305,1041.153,2083.458,82.611
502,807,North Macedonia,Central and Eastern Europe,89,5.185,0.959,1.239,0.691,0.394,0.052,0.173,1.677,2018,1042.177,1040.78,2082.957,82.591
503,807,North Macedonia,Central and Eastern Europe,93,5.007,0.91851,1.00232,0.73545,0.33457,0.05327,0.22359,1.73929,2015,1040.4,1038.935,2079.335,82.448
504,578,Norway,Western Europe,1,7.537000179,1.616463184,1.53352356,0.796666503,0.635422587,0.315963835,0.362012237,2.276948273,2017,2671.385,2624.939,5296.324,14.5
505,578,Norway,Western Europe,4,7.498,1.57744,1.1269,0.79579,0.59609,0.35776,0.37895,2.66507,2016,2646.258,2604.692,5250.95,14.376
506,578,Norway,Western Europe,3,7.554,1.488,1.582,1.028,0.603,0.341,0.271,2.241,2019,2716.812,2662.047,5378.859,14.726
507,578,Norway,Western Europe,4,7.522,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46509,2015,2617.868,2581.959,5199.827,14.236
508,578,Norway,Western Europe,2,7.594,1.456,1.582,0.861,0.686,0.34,0.286,2.383,2018,2694.355,2643.605,5337.96,14.614
509,512,Oman,Middle East and Northern Africa,22,6.853,1.36011,1.08182,0.76276,0.63274,0.32524,0.21542,2.47491,2015,2782.946,1484.395,4267.341,13.788
510,586,Pakistan,Southern Asia,80,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.124348067,0.315446019,2.792368703,2017,106993.868,100912.342,207906.21,269.7
511,586,Pakistan,Southern Asia,92,5.132,0.68816,0.26135,0.40306,0.14622,0.1388,0.31185,3.18256,2016,104797.415,98833.941,203631.356,264.154
512,586,Pakistan,Southern Asia,67,5.653,0.677,0.886,0.535,0.313,0.098,0.22,2.924,2019,111447.581,105117.736,216565.317,280.933
513,586,Pakistan,Southern Asia,75,5.472,0.652,0.81,0.424,0.334,0.113,0.216,2.923,2018,109216.763,103011.525,212228.288,275.307
514,586,Pakistan,Southern Asia,81,5.194,0.59543,0.41411,0.51466,0.12102,0.10464,0.33671,3.10743,2015,102640.691,96786.262,199426.953,258.7
515,591,Panama,Latin America and Caribbean,30,6.452000141,1.233748436,1.373192549,0.706156135,0.550026834,0.070983924,0.210556939,2.307335325,2017,2058.07,2048.694,4106.764,55.243
516,591,Panama,Latin America and Caribbean,25,6.701,1.18306,0.98912,0.70835,0.48927,0.08423,0.2418,3.00517,2016,2023.943,2013.13,4037.073,54.306
517,591,Panama,Latin America and Caribbean,31,6.321,1.149,1.442,0.91,0.516,0.054,0.109,2.141,2019,2126.434,2120.006,4246.44,57.122
518,591,Panama,Latin America and Caribbean,27,6.43,1.112,1.438,0.759,0.597,0.063,0.125,2.336,2018,2092.386,2084.482,4176.868,56.186
519,591,Panama,Latin America and Caribbean,25,6.786,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84822,2015,1990.332,1978.158,3968.49,53.383
520,600,Paraguay,Latin America and Caribbean,70,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.091065913,0.224150658,1.685202777,2017,3492.882,3374.176,6867.058,17.284
521,600,Paraguay,Latin America and Caribbean,70,5.538,0.89373,1.11111,0.58295,0.46235,0.07396,0.25296,2.16094,2016,3448.402,3329.476,6777.878,17.06
522,600,Paraguay,Latin America and Caribbean,63,5.743,0.855,1.475,0.777,0.514,0.08,0.184,1.858,2019,3580.888,3463.751,7044.639,17.731
523,600,Paraguay,Latin America and Caribbean,64,5.681,0.835,1.522,0.615,0.541,0.074,0.162,1.932,2018,3537.049,3419.02,6956.069,17.508
524,600,Paraguay,Latin America and Caribbean,53,5.878,0.75985,1.30477,0.66098,0.53899,0.08242,0.3424,2.18859,2015,3403.641,3285.105,6688.746,16.836
525,604,Peru,Latin America and Caribbean,63,5.715000153,1.035225272,1.218770385,0.630166113,0.450002879,0.047049087,0.126819715,2.206966702,2017,15613.255,15831.044,31444.299,24.566
526,604,Peru,Latin America and Caribbean,64,5.743,0.99602,0.81255,0.62994,0.37502,0.05292,0.14527,2.73128,2016,15355.661,15570.375,30926.036,24.161
527,604,Peru,Latin America and Caribbean,65,5.697,0.96,1.274,0.854,0.455,0.027,0.083,2.044,2019,16148.241,16362.221,32510.462,25.399
528,604,Peru,Latin America and Caribbean,65,5.663,0.934,1.249,0.674,0.53,0.034,0.092,2.15,2018,15886.587,16102.678,31989.265,24.992
529,604,Peru,Latin America and Caribbean,58,5.824,0.90019,0.97459,0.73017,0.41496,0.05989,0.14982,2.59438,2015,15133.365,15337.374,30470.739,23.805
530,608,Philippines,Southeastern Asia,72,5.429999828,0.857699215,1.253917575,0.468009055,0.585214674,0.099331893,0.193513423,1.972313993,2017,52879.298,52293.623,105172.921,352.728
531,608,Philippines,Southeastern Asia,82,5.279,0.81217,0.87877,0.47036,0.54854,0.11757,0.21674,2.23485,2016,52143.341,51520.471,103663.812,347.667
532,608,Philippines,Southeastern Asia,69,5.631,0.807,1.293,0.657,0.558,0.107,0.117,2.092,2019,54316.072,53800.55,108116.622,362.601
533,608,Philippines,Southeastern Asia,71,5.524,0.775,1.312,0.513,0.643,0.105,0.12,2.056,2018,53601.223,53050.171,106651.394,357.687
534,608,Philippines,Southeastern Asia,90,5.073,0.70532,1.03516,0.58114,0.62545,0.12279,0.24991,1.75323,2015,51388.76,50724.446,102113.206,342.466
535,616,Poland,Central and Eastern Europe,46,5.97300005,1.291787863,1.44571197,0.699475348,0.520342112,0.059307806,0.158465967,1.797908984,2017,18398.417,19554.759,37953.176,123.937
536,616,Poland,Central and Eastern Europe,57,5.835,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2.20039,2016,18416.245,19572.973,37989.218,124.055
537,616,Poland,Central and Eastern Europe,40,6.182,1.206,1.438,0.884,0.483,0.05,0.117,2.004,2019,18360.539,19527.232,37887.771,123.723
538,616,Poland,Central and Eastern Europe,42,6.123,1.176,1.448,0.781,0.546,0.064,0.108,2.0,2018,18380.324,19541.261,37921.585,123.834
539,616,Poland,Central and Eastern Europe,60,5.791,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86601,2015,18434.8,19599.276,38034.076,124.201
540,620,Portugal,Western Europe,89,5.195000172,1.315175295,1.367043018,0.795843542,0.4984653,0.015869452,0.095102713,1.107500853,2017,4865.4,5423.127,10288.527,112.332
541,620,Portugal,Western Europe,94,5.123,1.27607,0.94367,0.79363,0.44727,0.01521,0.11691,1.53024,2016,4885.027,5440.513,10325.54,112.737
542,620,Portugal,Western Europe,66,5.693,1.221,1.431,0.999,0.508,0.025,0.047,1.462,2019,4836.674,5389.504,10226.178,111.652
543,620,Portugal,Western Europe,77,5.41,1.188,1.429,0.884,0.562,0.017,0.055,1.275,2018,4849.952,5406.24,10256.192,111.979
544,620,Portugal,Western Europe,88,5.102,1.15991,1.13935,0.87519,0.51469,0.01078,0.13719,1.26489,2015,4909.968,5458.378,10368.346,113.204
545,630,Puerto Rico,Latin America and Caribbean,15,7.039,1.35943,1.08113,0.77758,0.46823,0.12275,0.22202,3.00786,2016,1567.875,1715.246,3283.121,370.138
546,634,Qatar,Middle East and Northern Africa,35,6.375,1.870765686,1.27429688,0.710098088,0.604130983,0.439299256,0.33047387,1.145935237,2017,2061.731,662.996,2724.727,234.688
547,634,Qatar,Middle East and Northern Africa,36,6.375,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.5827,2016,2012.92,641.459,2654.379,228.629
548,634,Qatar,Middle East and Northern Africa,28,6.611,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55644,2015,1950.209,615.499,2565.708,220.991
549,634,Qatar,Middle East and Northern Africa,29,6.374,1.684,1.313,0.871,0.555,0.167,0.22,1.564,2019,2133.521,698.55,2832.071,243.934
550,634,Qatar,Middle East and Northern Africa,32,6.374,1.649,1.303,0.748,0.654,0.171,0.256,1.593,2018,2100.301,681.381,2781.682,239.594
551,642,Romania,Central and Eastern Europe,57,5.824999809,1.217683911,1.15009129,0.685158312,0.457003742,0.004387901,0.133519918,2.177154734,2017,9566.616,10087.35,19653.966,85.389
552,642,Romania,Central and Eastern Europe,71,5.528,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45145,2016,9637.88,10158.4,19796.28,86.007
553,642,Romania,Central and Eastern Europe,48,6.07,1.162,1.232,0.825,0.462,0.005,0.083,2.301,2019,9418.287,9946.271,19364.558,84.132
554,642,Romania,Central and Eastern Europe,52,5.945,1.116,1.219,0.726,0.528,0.001,0.088,2.267,2018,9490.943,10015.167,19506.11,84.747
555,642,Romania,Central and Eastern Europe,86,5.124,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93112,2015,9699.862,10225.32,19925.182,86.567
556,643,Russian Federation,Central and Eastern Europe,49,5.962999821,1.281778097,1.469282389,0.547349334,0.373783112,0.032962881,0.052263822,2.205580186,2017,67429.046,78101.045,145530.091,8.886
557,643,Russian Federation,Central and Eastern Europe,56,5.856,1.23228,1.05261,0.58991,0.32682,0.03586,0.02736,2.59116,2016,67306.592,77968.782,145275.374,8.871
558,643,Russian Federation,Central and Eastern Europe,68,5.648,1.183,1.452,0.726,0.334,0.031,0.082,1.84,2019,67602.94,78269.32,145872.26,8.907
559,643,Russian Federation,Central and Eastern Europe,59,5.81,1.151,1.479,0.599,0.399,0.025,0.065,2.092,2018,67530.583,78203.451,145734.034,8.899
560,643,Russian Federation,Central and Eastern Europe,64,5.716,1.13764,1.23617,0.66926,0.36679,0.03005,0.00199,2.2741,2015,67171.355,77813.704,144985.059,8.853
561,646,Rwanda,Sub-Saharan Africa,151,3.470999956,0.368745893,0.945707023,0.326424807,0.581843853,0.455220014,0.252756029,0.540302336,2017,5886.063,6094.897,11980.96,485.649
562,646,Rwanda,Sub-Saharan Africa,152,3.334,0.359,0.711,0.614,0.555,0.411,0.217,0.467,2019,6206.086,6420.852,12626.938,511.834
563,646,Rwanda,Sub-Saharan Africa,151,3.408,0.332,0.896,0.4,0.636,0.444,0.2,0.5,2018,6045.057,6256.912,12301.969,498.661
564,646,Rwanda,Sub-Saharan Africa,152,3.515,0.32846,0.61586,0.31865,0.5432,0.50521,0.23552,0.9681,2016,5731.38,5937.449,11668.829,472.997
565,646,Rwanda,Sub-Saharan Africa,154,3.465,0.22208,0.7737,0.42864,0.59201,0.55191,0.22628,0.67038,2015,5582.648,5786.418,11369.066,460.846
566,682,Saudi Arabia,Middle East and Northern Africa,37,6.343999863,1.530623555,1.286677599,0.59014833,0.449750572,0.273432255,0.147616014,2.065751538,2017,18975.12,14126.063,33101.183,15.398
567,682,Saudi Arabia,Middle East and Northern Africa,34,6.379,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,2.61482,2016,18521.33,13922.113,32443.443,15.092
568,682,Saudi Arabia,Middle East and Northern Africa,28,6.375,1.403,1.357,0.795,0.439,0.132,0.08,2.169,2019,19783.532,14484.997,34268.529,15.941
569,682,Saudi Arabia,Middle East and Northern Africa,35,6.411,1.39541,1.08393,0.72025,0.31048,0.32524,0.13706,2.43863,2015,18040.933,13676.743,31717.676,14.755
570,682,Saudi Arabia,Middle East and Northern Africa,33,6.371,1.379,1.331,0.633,0.509,0.127,0.098,2.294,2018,19397.336,14305.421,33702.757,15.678
571,686,Senegal,Sub-Saharan Africa,115,4.534999847,0.479309022,1.179691911,0.409362853,0.377922267,0.115460448,0.183468893,1.789784454,2017,7506.779,7912.575,15419.354,80.088
572,686,Senegal,Sub-Saharan Africa,111,4.681,0.45,1.134,0.571,0.292,0.072,0.153,2.009,2019,7946.433,8349.929,16296.362,84.643
573,686,Senegal,Sub-Saharan Africa,128,4.219,0.44314,0.77416,0.40457,0.31056,0.11681,0.19103,1.97873,2016,7294.613,7698.901,14993.514,77.876
574,686,Senegal,Sub-Saharan Africa,109,4.631,0.429,1.117,0.433,0.406,0.082,0.138,2.026,2018,7724.65,8129.674,15854.324,82.347
575,686,Senegal,Sub-Saharan Africa,142,3.904,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,1.44415,2015,7089.488,7488.962,14578.45,75.72
576,688,Serbia,Central and Eastern Europe,73,5.394999981,1.069317579,1.258189797,0.650784671,0.208715528,0.040903781,0.220125884,1.94696274,2017,4326.985,4502.638,8829.623,100.956
577,688,Serbia,Central and Eastern Europe,86,5.177,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2.2756,2016,4339.481,4514.482,8853.963,101.234
578,688,Serbia,Central and Eastern Europe,70,5.603,1.004,1.383,0.854,0.282,0.039,0.137,1.904,2019,4297.444,4474.784,8772.228,100.3
579,688,Serbia,Central and Eastern Europe,78,5.398,0.975,1.369,0.685,0.288,0.043,0.134,1.904,2018,4313.121,4489.62,8802.741,100.649
580,688,Serbia,Central and Eastern Europe,87,5.123,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.02492,2015,4351.072,4525.705,8876.777,101.495
581,694,Sierra Leone,Sub-Saharan Africa,106,4.709000111,0.368420929,0.984136045,0.005564754,0.318697691,0.071095176,0.293040901,2.668044615,2017,3733.925,3754.502,7488.427,103.747
582,694,Sierra Leone,Sub-Saharan Africa,111,4.635,0.36485,0.628,0.0,0.30685,0.08196,0.23897,3.01437,2016,3653.177,3675.669,7328.846,101.536
583,694,Sierra Leone,Sub-Saharan Africa,123,4.507,0.33024,0.95571,0.0,0.4084,0.08786,0.21488,2.50991,2015,3573.849,3598.06,7171.909,99.361
584,694,Sierra Leone,Sub-Saharan Africa,129,4.374,0.268,0.841,0.242,0.309,0.045,0.252,2.417,2019,3898.35,3914.857,7813.207,108.246
585,694,Sierra Leone,Sub-Saharan Africa,113,4.571,0.256,0.813,0.0,0.355,0.053,0.238,2.856,2018,3815.797,3834.352,7650.149,105.987
586,702,Singapore,Southeastern Asia,26,6.572000027,1.69227767,1.353814363,0.949492395,0.549840569,0.464307785,0.345965981,1.216301262,2017,2987.482,2720.56,5708.042,8154.346
587,702,Singapore,Southeastern Asia,22,6.739,1.64555,0.86758,0.94719,0.4877,0.46987,0.32706,1.99405,2016,2958.818,2694.807,5653.625,8076.607
588,702,Singapore,Southeastern Asia,34,6.262,1.572,1.463,1.141,0.556,0.453,0.271,0.806,2019,3038.226,2766.117,5804.343,8291.919
589,702,Singapore,Southeastern Asia,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,1.006,2018,3013.585,2743.918,5757.503,8225.004
590,702,Singapore,Southeastern Asia,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88522,2015,2926.484,2665.659,5592.143,7988.776
591,703,Slovakia,Central and Eastern Europe,40,6.09800005,1.325393558,1.505059242,0.712732911,0.295817465,0.024210852,0.136544481,2.098241542,2017,2649.774,2798.129,5447.903,113.29
592,703,Slovakia,Central and Eastern Europe,45,6.078,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,2.61017,2016,2645.577,2796.424,5442.001,113.168
593,703,Slovakia,Central and Eastern Europe,38,6.198,1.246,1.504,0.881,0.334,0.014,0.121,2.098,2019,2656.513,2800.499,5457.012,113.48
594,703,Slovakia,Central and Eastern Europe,39,6.173,1.21,1.537,0.776,0.354,0.014,0.118,2.164,2018,2653.529,2799.488,5453.017,113.397
595,703,Slovakia,Central and Eastern Europe,45,5.995,1.16891,1.26999,0.78902,0.31751,0.03431,0.16893,2.24633,2015,2641.214,2794.4,5435.614,113.035
596,705,Slovenia,Central and Eastern Europe,62,5.757999897,1.341205955,1.452518821,0.790828228,0.572575808,0.045128979,0.242649093,1.313093014,2017,1032.642,1043.753,2076.395,103.098
597,705,Slovenia,Central and Eastern Europe,63,5.768,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,1.79552,2016,1031.12,1043.085,2074.205,102.989
598,705,Slovenia,Central and Eastern Europe,44,6.118,1.258,1.523,0.953,0.564,0.057,0.144,1.619,2019,1034.684,1043.97,2078.654,103.21
599,705,Slovenia,Central and Eastern Europe,51,5.948,1.219,1.506,0.856,0.633,0.051,0.16,1.523,2018,1033.823,1044.013,2077.836,103.17
600,705,Slovenia,Central and Eastern Europe,55,5.848,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.6161,2015,1029.251,1041.948,2071.199,102.84
601,706,Somalia,Sub-Saharan Africa,93,5.151000023,0.022643184,0.721151352,0.113989137,0.602126956,0.282410324,0.291631311,3.117047759,2017,7275.858,7313.307,14589.165,23.256
602,706,Somalia,Sub-Saharan Africa,98,4.982,0.0,0.712,0.115,0.674,0.282,0.238,2.961,2018,7484.099,7524.126,15008.225,23.924
603,706,Somalia,Sub-Saharan Africa,112,4.668,0.0,0.698,0.268,0.559,0.27,0.243,2.63,2019,7700.196,7742.71,15442.906,24.616
604,706,Somalia,Sub-Saharan Africa,76,5.44,0.0,0.33613,0.11466,0.56778,0.3118,0.27225,3.83738,2016,7075.493,7110.142,14185.635,22.612
605,710,South Africa,Sub-Saharan Africa,101,4.828999996,1.054698706,1.384788632,0.18708007,0.479246736,0.072509497,0.13936238,1.511313975,2017,28121.437,28888.314,57009.751,46.995
606,710,South Africa,Sub-Saharan Africa,116,4.459,1.02416,0.96053,0.18611,0.42483,0.08415,0.13656,1.64266,2016,27735.713,28471.936,56207.649,46.334
607,710,South Africa,Sub-Saharan Africa,106,4.722,0.96,1.351,0.469,0.389,0.055,0.13,1.368,2019,28859.302,29698.965,58558.267,48.272
608,710,South Africa,Sub-Saharan Africa,105,4.724,0.94,1.41,0.33,0.516,0.056,0.103,1.369,2018,28495.093,29297.427,57792.52,47.641
609,710,South Africa,Sub-Saharan Africa,113,4.642,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71931,2015,27337.004,28049.365,55386.369,45.657
610,728,South Sudan,Sub-Saharan Africa,147,3.59100008,0.397248626,0.601323128,0.163486004,0.147062436,0.116793513,0.285670817,1.879415557,2017,5459.493,5451.281,10910.774,17.859
611,728,South Sudan,Sub-Saharan Africa,143,3.832,0.39394,0.18519,0.15781,0.19662,0.13015,0.25899,2.5093,2016,5419.653,5412.867,10832.52,17.731
612,728,South Sudan,Sub-Saharan Africa,154,3.254,0.337,0.608,0.177,0.112,0.106,0.224,1.69,2018,5492.758,5483.166,10975.924,17.965
613,728,South Sudan,Sub-Saharan Africa,156,2.853,0.306,0.575,0.295,0.01,0.091,0.202,1.374,2019,5536.53,5525.584,11062.114,18.106
614,724,Spain,Western Europe,34,6.402999878,1.384397864,1.532090902,0.8889606,0.40878123,0.070914097,0.190133572,1.927721612,2017,22896.014,23751.411,46647.425,93.519
615,724,Spain,Western Europe,37,6.361,1.34253,1.12945,0.87896,0.37545,0.06137,0.17665,2.39659,2016,22887.826,23746.305,46634.131,93.493
616,724,Spain,Western Europe,30,6.354,1.286,1.484,1.062,0.362,0.079,0.153,1.928,2019,22960.648,23776.134,46736.782,93.698
617,724,Spain,Western Europe,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,1.891,2018,22927.764,23765.099,46692.863,93.61
618,724,Spain,Western Europe,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12372,2015,22916.241,23755.678,46671.919,93.568
619,144,Sri Lanka,Southern Asia,120,4.440000057,1.009850144,1.259976387,0.625130832,0.561213255,0.073653966,0.490863562,0.419311911,2017,10158.215,10969.813,21128.028,336.916
620,144,Sri Lanka,Southern Asia,117,4.415,0.97318,0.84783,0.62007,0.50817,0.07964,0.46978,0.91633,2016,10118.294,10902.883,21021.177,335.213
621,144,Sri Lanka,Southern Asia,130,4.366,0.949,1.265,0.831,0.47,0.047,0.244,0.56,2019,10233.415,11090.319,21323.734,340.037
622,144,Sri Lanka,Southern Asia,116,4.471,0.918,1.314,0.672,0.585,0.05,0.307,0.625,2018,10196.849,11031.911,21228.76,338.523
623,144,Sri Lanka,Southern Asia,132,4.271,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67132,2015,10077.662,10830.362,20908.024,333.408
624,729,Sudan,Sub-Saharan Africa,130,4.138999939,0.659516692,1.21400857,0.290920824,0.014995855,0.08984752,0.182317451,1.687393027,2017,20385.466,20427.932,40813.398,23.123
625,729,Sudan,Sub-Saharan Africa,133,4.139,0.63069,0.81928,0.29759,0.0,0.10039,0.18077,2.11028,2016,19900.23,19947.203,39847.433,22.576
626,729,Sudan,Sub-Saharan Africa,137,4.139,0.605,1.24,0.312,0.016,0.082,0.134,1.75,2018,20880.946,20920.586,41801.532,23.683
627,729,Sudan,Sub-Saharan Africa,118,4.55,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20808,2015,19424.627,19478.321,38902.948,22.041
628,740,Suriname,Latin America and Caribbean,40,6.269,1.09686,0.77866,0.50933,0.52234,0.12692,0.16665,3.06824,2016,284.15,280.733,564.883,3.621
629,740,Suriname,Latin America and Caribbean,40,6.269,0.99534,0.972,0.6082,0.59657,0.13633,0.16991,2.79065,2015,281.315,277.821,559.136,3.584
630,752,Sweden,Western Europe,9,7.28399992,1.494387269,1.478162169,0.830875158,0.612924099,0.384398729,0.385399252,2.097853243,2017,4955.732,4949.163,9904.895,24.138
631,752,Sweden,Western Europe,10,7.291,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54695,2016,4918.962,4917.041,9836.003,23.97
632,752,Sweden,Western Europe,7,7.343,1.387,1.487,1.009,0.574,0.373,0.267,2.246,2019,5025.597,5010.794,10036.391,24.459
633,752,Sweden,Western Europe,9,7.314,1.355,1.501,0.913,0.659,0.383,0.285,2.218,2018,4991.222,4980.408,9971.63,24.301
634,752,Sweden,Western Europe,8,7.364,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37149,2015,4880.856,4884.093,9764.949,23.797
635,756,Switzerland,Western Europe,4,7.493999958,1.564979553,1.516911745,0.858131289,0.620070577,0.367007285,0.290549278,2.27635023,2017,4189.932,4265.865,8455.797,213.984
636,756,Switzerland,Western Europe,2,7.509,1.52733,1.14524,0.86303,0.58557,0.41203,0.28083,2.69497,2016,4150.103,4229.812,8379.915,212.064
637,756,Switzerland,Western Europe,6,7.48,1.452,1.526,1.052,0.572,0.343,0.263,2.272,2019,4260.661,4330.7,8591.361,217.415
638,756,Switzerland,Western Europe,5,7.487,1.42,1.549,0.927,0.66,0.357,0.256,2.318,2018,4226.392,4299.222,8525.614,215.751
639,756,Switzerland,Western Europe,1,7.587,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51742,2015,4106.189,4190.586,8296.775,209.96
640,760,Syrian Arab Republic,Middle East and Northern Africa,152,3.461999893,0.777153134,0.396102607,0.500533342,0.081539445,0.151347131,0.493663728,1.061660506,2017,8592.333,8503.336,17095.669,93.098
641,760,Syrian Arab Republic,Middle East and Northern Africa,156,3.069,0.74719,0.14866,0.62994,0.06912,0.17233,0.48397,0.81779,2016,8789.603,8675.964,17465.567,95.113
642,760,Syrian Arab Republic,Middle East and Northern Africa,150,3.462,0.689,0.382,0.539,0.088,0.144,0.376,1.244,2018,8504.013,8441.049,16945.062,92.278
643,760,Syrian Arab Republic,Middle East and Northern Africa,156,3.006,0.6632,0.47489,0.72193,0.15684,0.18906,0.47179,0.32829,2015,9065.978,8931.433,17997.411,98.009
644,760,Syrian Arab Republic,Middle East and Northern Africa,149,3.462,0.619,0.378,0.44,0.013,0.141,0.331,1.54,2019,8554.55,8515.582,17070.132,92.959
645,762,Tajikistan,Central and Eastern Europe,96,5.040999889,0.524713635,1.271463275,0.529235125,0.471566707,0.146377146,0.248997644,1.848646358,2017,4478.318,4401.952,8880.27,63.449
646,762,Tajikistan,Central and Eastern Europe,74,5.467,0.493,1.098,0.718,0.389,0.144,0.23,2.395,2019,4697.953,4623.07,9321.023,66.598
647,762,Tajikistan,Central and Eastern Europe,100,4.996,0.48835,0.75602,0.53119,0.43408,0.13509,0.25998,2.39129,2016,4370.133,4293.442,8663.575,61.9
648,762,Tajikistan,Central and Eastern Europe,88,5.199,0.474,1.166,0.598,0.292,0.034,0.187,2.448,2018,4588.298,4512.549,9100.847,65.025
649,762,Tajikistan,Central and Eastern Europe,106,4.786,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11349,2015,4265.336,4188.683,8454.019,60.403
650,764,Thailand,Southeastern Asia,32,6.423999786,1.127868772,1.425792456,0.647239029,0.580200732,0.031612735,0.57212311,2.039162952,2017,33751.826,35457.991,69209.817,135.469
651,764,Thailand,Southeastern Asia,33,6.474,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2.57996,2016,33660.401,35310.912,68971.313,135.002
652,764,Thailand,Southeastern Asia,52,6.008,1.05,1.409,0.828,0.557,0.028,0.359,1.777,2019,33904.846,35720.735,69625.581,136.283
653,764,Thailand,Southeastern Asia,46,6.072,1.016,1.417,0.707,0.637,0.029,0.364,1.902,2018,33833.385,35595.069,69428.454,135.897
654,764,Thailand,Southeastern Asia,34,6.455,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31975,2015,33559.468,35155.051,68714.519,134.5
655,768,Togo,Sub-Saharan Africa,150,3.494999886,0.305444717,0.43188253,0.247105569,0.380426139,0.095665015,0.196896151,1.837579764,2017,3827.461,3871.015,7698.476,141.542
656,768,Togo,Sub-Saharan Africa,155,3.303,0.28123,0.0,0.24811,0.34678,0.11587,0.17517,2.13584,2016,3732.598,3777.354,7509.952,138.076
657,768,Togo,Sub-Saharan Africa,139,4.085,0.275,0.572,0.41,0.293,0.085,0.177,2.273,2019,4020.646,4061.713,8082.359,148.6
658,768,Togo,Sub-Saharan Africa,139,3.999,0.259,0.474,0.253,0.434,0.101,0.158,2.32,2018,3923.401,3965.694,7889.095,145.047
659,768,Togo,Sub-Saharan Africa,158,2.839,0.20868,0.13995,0.28443,0.36453,0.10731,0.16681,1.56729,2015,3638.658,3684.504,7323.162,134.642
660,780,Trinidad and Tobago,Latin America and Caribbean,38,6.168000221,1.361355901,1.380228519,0.519983292,0.518630743,0.008964816,0.325296462,2.053540489,2017,684.081,699.979,1384.06,269.797
661,780,Trinidad and Tobago,Latin America and Caribbean,43,6.168,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,2.51422,2016,681.087,696.476,1377.563,268.531
662,780,Trinidad and Tobago,Latin America and Caribbean,39,6.192,1.231,1.477,0.713,0.489,0.016,0.185,2.081,2019,688.982,705.987,1394.969,271.924
663,780,Trinidad and Tobago,Latin America and Caribbean,38,6.192,1.223,1.492,0.564,0.575,0.019,0.171,2.148,2018,686.702,703.139,1389.841,270.924
664,780,Trinidad and Tobago,Latin America and Caribbean,41,6.168,1.21183,1.18354,0.61483,0.55884,0.0114,0.31844,2.26912,2015,677.717,692.615,1370.332,267.121
